Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,14.5,11591,7,Y,No,12,3,2,80,1,7.0,2,4,5.0,1.0,1.0,3
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,14.5,20623,0,Y,No,14,3,2,80,0,5.0,4,3,4.0,3.0,1.0,1
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,14.5,9369,0,Y,Yes,21,4,1,80,1,12.0,2,3,11.0,9.0,5.0,7
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,14.5,23281,3,Y,Yes,17,3,3,80,0,14.5,6,3,1.0,0.0,0.0,0
35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,14.5,13755,4,Y,Yes,11,3,2,80,1,14.5,6,2,13.0,2.0,4.0,12
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,14.5,14377,1,Y,Yes,14,3,4,80,2,9.0,3,2,9.0,7.0,6.0,8
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,14.5,9659,7,Y,No,17,3,1,80,1,14.5,2,1,5.0,4.0,1.0,4
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,14.5,19982,1,Y,No,13,3,4,80,1,10.0,5,3,10.0,5.0,7.0,7
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,14.5,6148,1,Y,Yes,25,4,2,80,0,1.0,2,4,1.0,1.0,0.0,0
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,14.5,5598,1,Y,No,15,3,1,80,3,3.0,5,3,3.0,2.0,1.0,2
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,14.5,23474,3,Y,No,14,3,1,80,0,14.5,2,3,10.0,9.0,0.0,9
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,14.5,17089,1,Y,Yes,12,3,4,80,0,6.0,2,2,6.0,5.0,0.0,1
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,14.5,17198,1,Y,No,19,3,2,80,0,10.0,2,3,10.0,9.0,1.0,8
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,14.5,16490,5,Y,No,17,3,4,80,0,13.0,2,3,6.0,1.0,0.0,5
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,14.5,18625,3,Y,No,14,3,2,80,1,14.5,2,3,8.0,7.0,0.0,7
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,14.5,12124,2,Y,No,13,3,3,80,1,14.5,2,4,1.0,0.0,0.0,0
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,14.5,9256,1,Y,No,12,3,3,80,0,12.0,2,2,11.0,10.0,0.0,7
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,14.5,16620,5,Y,No,11,3,3,80,0,7.0,4,2,1.0,0.0,0.0,0
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,14.5,3208,1,Y,No,11,3,2,80,3,5.0,2,3,5.0,3.0,0.0,3
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,14.5,4204,1,Y,Yes,11,3,2,80,2,6.0,2,3,6.0,0.0,1.0,0
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,14.5,8733,6,Y,No,12,3,3,80,0,14.5,3,4,1.0,0.0,0.0,0
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,14.5,3423,3,Y,No,14,3,2,80,2,9.0,2,2,7.0,7.0,1.0,7
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,14.5,21643,0,Y,No,17,3,4,80,0,2.0,5,2,1.0,0.0,0.0,0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,14.5,8751,7,Y,No,11,3,3,80,1,14.5,5,3,14.5,9.0,3.0,10
33,No,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,14.5,21708,0,Y,Yes,14,3,4,80,2,10.0,3,3,9.0,8.0,0.0,8
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,14.5,21221,1,Y,Yes,12,3,4,80,0,1.0,2,3,1.0,0.0,0.0,1
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,14.5,16901,1,Y,No,22,4,4,80,1,1.0,2,3,1.0,0.0,0.0,1
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,14.5,8040,1,Y,Yes,14,3,4,80,0,1.0,4,3,1.0,0.0,1.0,0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,14.5,9973,1,Y,Yes,20,4,2,80,0,8.0,2,2,8.0,5.0,2.0,2
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,14.5,2493,2,Y,Yes,16,3,1,80,0,14.5,2,3,14.5,10.0,1.0,11
55,No,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,14.5,25592,1,Y,Yes,15,3,4,80,1,14.5,3,3,14.5,9.0,14.5,0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,14.5,25308,1,Y,No,20,4,3,80,0,2.0,2,1,2.0,2.0,2.0,2
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,14.5,9946,2,Y,No,14,3,3,80,1,14.5,2,3,11.0,4.0,0.0,8
34,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,14.5,6039,0,Y,Yes,12,3,4,80,0,4.0,3,3,3.0,2.0,0.0,2
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,14.5,19196,4,Y,Yes,24,4,1,80,1,14.5,5,2,14.5,10.0,11.0,10
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,14.5,20002,6,Y,No,12,3,4,80,0,14.5,6,2,9.0,7.0,5.0,4
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,14.5,22534,4,Y,No,13,3,3,80,2,14.5,2,4,11.0,8.0,5.0,10
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,14.5,6842,0,Y,Yes,11,3,3,80,0,5.0,2,2,4.0,2.0,0.0,2
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,14.5,17477,1,Y,No,14,3,4,80,2,14.5,4,2,14.5,9.0,14.0,13
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,14.5,21833,4,Y,No,11,3,4,80,2,14.0,5,4,10.0,9.0,1.0,8
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,14.5,6020,0,Y,Yes,14,3,4,80,0,4.0,3,3,3.0,2.0,2.0,2
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,14.5,5628,6,Y,Yes,16,3,4,80,0,14.5,2,3,1.0,0.0,0.0,0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,14.5,20364,3,Y,No,14,3,4,80,0,14.5,3,4,14.5,7.0,14.5,17
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,14.5,2323,9,Y,Yes,11,3,4,80,0,14.5,2,3,14.5,14.0,5.0,12
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,14.5,14075,1,Y,No,11,3,4,80,1,10.0,2,3,10.0,7.0,0.0,5
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,14.5,14222,1,Y,Yes,12,3,2,80,1,2.0,2,3,2.0,2.0,2.0,2
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,14.5,4257,0,Y,No,14,3,2,80,0,8.0,6,2,7.0,0.0,7.0,7
30,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,14.5,12858,7,Y,Yes,18,3,3,80,0,10.0,3,3,8.0,4.0,1.0,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,14.5,17285,3,Y,Yes,13,3,1,80,2,10.0,2,3,7.0,7.0,7.0,7
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,14.5,4732,2,Y,No,11,3,2,80,0,5.0,2,2,3.0,2.0,1.0,2
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,14.5,18830,1,Y,No,18,3,4,80,0,2.0,3,2,2.0,2.0,2.0,1
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,14.5,11693,1,Y,No,15,3,3,80,2,10.0,4,4,10.0,7.0,0.0,8
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,14.5,13035,3,Y,No,22,4,3,80,0,14.5,4,3,0.0,0.0,0.0,0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,14.5,17334,6,Y,Yes,13,3,4,80,2,14.5,4,3,14.5,9.0,14.5,2
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,14.5,26076,1,Y,No,12,3,4,80,2,2.0,3,3,2.0,2.0,2.0,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,14.5,22845,1,Y,No,18,3,1,80,1,10.0,3,3,10.0,4.0,1.0,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,14.5,22154,0,Y,No,13,3,1,80,0,6.0,2,3,5.0,2.0,0.0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,14.5,23631,0,Y,No,12,3,1,80,1,10.0,6,3,9.0,2.0,6.0,7
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,14.5,5747,3,Y,No,12,3,1,80,0,10.0,0,3,7.0,7.0,1.0,7
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,14.5,22957,6,Y,No,12,3,3,80,0,10.0,3,4,7.0,6.0,5.0,7
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,14.5,16392,0,Y,No,11,3,1,80,3,10.0,6,3,9.0,8.0,7.0,5
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,14.5,22422,4,Y,Yes,11,3,2,80,0,14.5,2,3,3.0,2.0,1.0,2
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,14.5,17235,2,Y,Yes,12,3,3,80,0,9.0,2,3,5.0,4.0,1.0,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,14.5,21534,9,Y,Yes,19,3,3,80,0,10.0,2,2,8.0,7.0,7.0,7
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,14.5,25927,1,Y,Yes,23,4,4,80,2,9.0,2,3,9.0,1.0,0.0,8
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,14.5,13352,0,Y,No,11,3,1,80,0,9.0,6,3,8.0,7.0,1.0,7
31,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,14.5,8935,1,Y,Yes,19,3,1,80,1,10.0,5,2,10.0,8.0,9.0,6
41,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,14.5,22074,1,Y,No,13,3,1,80,0,14.5,4,3,14.5,2.0,11.0,9
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,14.5,8319,1,Y,Yes,11,3,1,80,0,3.0,2,4,3.0,2.0,2.0,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,14.5,14669,4,Y,No,12,3,3,80,0,10.0,4,4,3.0,2.0,1.0,2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,14.5,26582,0,Y,Yes,13,3,4,80,0,14.5,3,2,14.5,8.0,2.0,10
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,14.5,6992,4,Y,No,14,3,4,80,1,14.5,5,3,14.5,9.0,9.0,11
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,14.5,4022,6,Y,No,14,3,1,80,0,14.5,4,3,7.0,3.0,7.0,7
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,14.5,8532,9,Y,No,16,3,2,80,1,6.0,0,3,4.0,2.0,0.0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,14.5,5494,0,Y,No,11,3,4,80,1,10.0,0,2,9.0,7.0,1.0,6
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,14.5,22455,1,Y,No,13,3,3,80,0,9.0,4,3,9.0,8.0,8.0,8
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,14.5,4297,0,Y,No,17,3,4,80,1,10.0,2,3,9.0,3.0,1.0,7
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,14.5,2690,1,Y,Yes,11,3,2,80,0,9.0,3,3,9.0,6.0,1.0,1
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14.5,17588,1,Y,Yes,11,3,2,80,1,14.5,2,3,14.5,9.0,0.0,10
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,14.5,19461,3,Y,No,15,3,4,80,1,11.0,3,3,7.0,7.0,1.0,7
34,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,14.5,23553,1,Y,No,12,3,4,80,0,10.0,6,4,10.0,8.0,9.0,6
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,14.5,9075,3,Y,No,11,3,3,80,3,7.0,6,2,3.0,2.0,1.0,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,14.5,12023,7,Y,Yes,14,3,4,80,0,14.5,0,2,10.0,9.0,5.0,9
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,14.5,6762,3,Y,No,22,4,3,80,1,7.0,3,3,4.0,2.0,0.0,3
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,14.5,2261,2,Y,No,16,3,4,80,1,14.5,2,2,14.5,7.0,6.0,13
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,14.5,18706,1,Y,No,11,3,3,80,0,11.0,2,3,10.0,9.0,0.0,8
27,No,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,14.5,6527,8,Y,No,14,3,2,80,1,5.0,4,3,1.0,0.0,0.0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,14.5,24439,3,Y,No,16,3,2,80,0,14.5,1,2,5.0,2.0,0.0,3
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,14.5,19305,1,Y,No,15,3,3,80,0,0.0,5,4,0.0,0.0,0.0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,14.5,10846,0,Y,No,12,3,2,80,1,10.0,0,3,9.0,7.0,0.0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,14.5,20392,3,Y,No,20,4,2,80,0,8.0,3,3,6.0,2.0,0.0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,14.5,9277,6,Y,Yes,17,3,3,80,0,14.5,2,2,14.5,7.0,3.0,8
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,14.5,18235,4,Y,Yes,12,3,1,80,1,14.5,0,3,14.5,14.5,14.5,9
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,14.5,15891,1,Y,No,20,4,3,80,3,5.0,2,3,5.0,4.0,0.0,0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,14.5,13888,5,Y,No,20,4,2,80,3,14.5,0,3,12.0,11.0,11.0,8
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,14.5,17491,4,Y,No,13,3,1,80,2,10.0,1,3,8.0,7.0,7.0,7
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,14.5,11882,7,Y,No,14,3,3,80,0,3.0,3,4,1.0,0.0,0.0,0
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,14.5,23288,0,Y,Yes,18,3,3,80,1,5.0,0,2,4.0,2.0,3.0,2
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,14.5,15748,1,Y,No,11,3,4,80,3,4.0,2,3,4.0,2.0,0.0,3
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,14.5,6163,1,Y,No,11,3,4,80,0,14.0,2,4,14.0,11.0,4.0,11
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,14.5,24232,1,Y,No,11,3,3,80,1,5.0,0,3,5.0,3.0,0.0,4
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,14.5,21057,1,Y,Yes,15,3,4,80,2,10.0,3,2,10.0,2.0,6.0,7
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,14.5,3567,3,Y,Yes,12,3,4,80,2,8.0,2,4,5.0,4.0,1.0,4
51,No,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,14.5,15395,2,Y,No,11,3,2,80,0,14.0,5,3,4.0,2.0,3.0,2
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,14.5,13953,3,Y,Yes,14,3,1,80,2,12.0,4,2,6.0,2.0,3.0,3
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,14.5,5182,7,Y,Yes,15,3,4,80,0,8.0,2,3,6.0,4.0,1.0,3
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,14.5,19293,6,Y,No,13,3,1,80,0,8.0,2,4,5.0,4.0,1.0,2
32,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,14.5,20497,0,Y,Yes,13,3,1,80,3,4.0,3,2,3.0,2.0,1.0,2
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,14.5,3449,3,Y,No,21,4,2,80,1,13.0,2,3,6.0,4.0,0.0,5
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,14.5,12477,2,Y,No,11,3,2,80,0,6.0,3,2,3.0,2.0,1.0,2
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,14.5,9731,2,Y,Yes,11,3,2,80,1,14.5,3,2,5.0,3.0,0.0,2
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,14.5,20003,1,Y,Yes,14,3,1,80,0,14.5,3,1,14.5,7.0,1.0,8
27,No,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,14.5,7100,1,Y,Yes,11,3,4,80,0,6.0,3,3,6.0,2.0,4.0,4
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,14.5,25681,1,Y,Yes,13,3,4,80,0,8.0,2,3,8.0,2.0,7.0,7
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,14.5,4050,0,Y,No,12,3,4,80,0,5.0,2,3,4.0,3.0,1.0,1
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,14.5,16616,0,Y,No,14,3,3,80,1,14.5,5,3,14.5,7.0,0.0,9
52,No,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,14.5,17363,9,Y,No,13,3,3,80,0,12.0,2,1,5.0,4.0,0.0,4
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,14.5,19106,4,Y,No,18,3,1,80,0,8.0,6,3,3.0,2.0,0.0,2
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,14.5,19944,2,Y,No,11,3,3,80,0,10.0,2,3,2.0,2.0,2.0,2
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,14.5,4910,4,Y,No,11,3,2,80,1,7.0,2,2,3.0,2.0,0.0,2
26,No,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,14.5,23577,0,Y,No,12,3,4,80,0,8.0,2,3,7.0,7.0,0.0,7
29,No,Travel_Rarely,332,Human Resources,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,14.5,9769,1,Y,No,13,3,1,80,0,10.0,3,2,10.0,9.0,0.0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,14.5,22710,3,Y,No,20,4,1,80,0,14.5,2,3,4.0,3.0,1.0,3
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,14.5,22930,0,Y,Yes,12,3,1,80,0,9.0,1,3,8.0,7.0,7.0,7
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,14.5,5652,6,Y,No,19,3,4,80,0,14.5,3,2,14.5,7.0,12.0,7
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,4,Female,76,3,5,Research Director,1,Married,14.5,22456,3,Y,Yes,21,4,3,80,1,14.5,3,3,9.0,8.0,1.0,5
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14.5,12414,2,Y,No,13,3,4,80,2,14.5,4,4,7.0,7.0,0.0,0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,14.5,20763,3,Y,Yes,16,3,4,80,0,14.5,3,3,5.0,4.0,0.0,1
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,14.5,16154,1,Y,No,12,3,2,80,0,1.0,3,3,1.0,0.0,0.0,0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,14.5,12761,7,Y,No,14,3,2,80,2,8.0,3,3,3.0,2.0,0.0,2
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,14.5,8847,3,Y,No,11,3,3,80,0,9.0,3,4,3.0,2.0,1.0,0
34,No,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,14.5,20284,5,Y,No,14,3,3,80,2,10.0,2,3,4.0,3.0,1.0,3
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,14.5,22262,1,Y,No,12,3,3,80,0,1.0,3,4,1.0,0.0,0.0,0
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,14.5,7679,0,Y,No,14,3,2,80,0,6.0,3,4,5.0,0.0,1.0,4
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,14.5,22604,1,Y,No,16,3,3,80,0,10.0,2,2,10.0,4.0,1.0,8
36,No,Travel_Rarely,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,14.5,13494,4,Y,No,13,3,1,80,2,11.0,3,2,3.0,2.0,0.0,2
